id,layer,state,state_abb,county,operator,name,sqft,lat,lon
01386016630,building,Ohio,OH,Licking County,Amazon Web Services,Amazon Web Services,72426,40.09438,-82.72928
01386016631,building,Ohio,OH,Licking County,Amazon Web Services,Amazon Web Services,211441,40.0955,-82.732
01386016632,building,Ohio,OH,Franklin County,Google,Google NBY-5,287008,40.05652,-82.77205
01386016633,building,Ohio,OH,Franklin County,Google,Google NBY-6,287583,40.05393,-82.76761
01386016634,building,Ohio,OH,Licking County,Meta,Meta,365548,40.0615,-82.74054
01386016635,building,Ohio,OH,Licking County,Meta,Meta,304109,40.06524,-82.74115
01386016636,building,Ohio,OH,Union County,Amazon Web Services,Amazon Web Services,210421,40.1358,-83.21264
01386016637,building,Ohio,OH,Union County,Amazon Web Services,Amazon Web Services,156855,40.12007,-83.19931
01386016638,building,Ohio,OH,Union County,Amazon Web Services,Amazon Web Services,211969,40.1193,-83.20322
01386016639,building,Ohio,OH,Union County,Amazon Web Services,Amazon Web Services,216190,40.11811,-83.20252
01386016640,building,Ohio,OH,Franklin County,Amazon Web Services,Amazon Web Services,214085,40.05018,-83.17552
01386016641,building,Ohio,OH,Franklin County,Amazon Web Services,Amazon Web Services,211155,40.05153,-83.17572
01386016642,building,Ohio,OH,Franklin County,Amazon Web Services,Amazon Web Services,212842,40.01642,-83.12586
01386016643,building,Ohio,OH,Franklin County,Amazon Web Services,Amazon Web Services,217920,40.02102,-83.12602
01386017490,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services,214042,45.85173,-119.61966
01386017491,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services,210337,45.8531,-119.61968
01386017492,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services,210662,45.81871,-119.63201
01386017493,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services,215555,45.8187,-119.63627
01386017494,building,Oregon,OR,Morrow County,Amazon Web Services,Amazon Web Services,209033,45.81996,-119.63629
01386017495,building,Oregon,OR,Umatilla County,Amazon Web Services,Amazon Web Services,211502,45.80964,-119.26862
01386017496,building,Oregon,OR,Umatilla County,Amazon Web Services,Amazon Web Services,212806,45.80827,-119.26861
01386017497,building,Oregon,OR,Umatilla County,Amazon Web Services,Amazon Web Services,215405,45.79902,-119.36173
01386017498,building,Oregon,OR,Umatilla County,Amazon Web Services,Amazon Web Services,13837,45.79969,-119.35844
01386017499,building,Oregon,OR,Umatilla County,Amazon Web Services,Amazon Web Services,13867,45.79774,-119.35892
01386017500,building,Wyoming,WY,Laramie County,Microsoft,CYS41 Datacenter,46211,41.12439,-104.89701
01386017501,building,Wyoming,WY,Laramie County,Microsoft,CYS42 Datacenter,60368,41.12538,-104.90891
01386926534,building,Tennessee,TN,Shelby County,xAI,xAI Macrohard Colossus 2,961601,34.99798,-90.03487
01387080629,building,Oklahoma,OK,Muskogee County,,,112466,35.56813,-95.51242
01387391201,building,Virginia,VA,Loudoun County,True North Data Solutions,TikTok Data Center,169768,39.04425,-77.538
01391966326,building,Minnesota,MN,Anoka County,Encompass,Encompass Minneapolis Facility,74101,45.1322,-93.09562
01392657385,building,Kansas,KS,Johnson County,,,86525,38.9392,-94.86019
01411056682,building,Ohio,OH,Franklin County,Oppidan,,89315,40.05267,-83.12742
01414729942,building,Wyoming,WY,Campbell County,,,5975,44.18924,-105.61048
01417637306,building,Montana,MT,Custer County,State of Montana,State of Montana Data Center,8493,46.4069,-105.82064
01421212901,building,Nevada,NV,Clark County,Switch,Switch Las Vegas 14,223997,36.06521,-115.22204
01422101108,building,Nebraska,NE,Douglas County,Google,Google,290161,41.33914,-96.08467
01422101112,building,Nebraska,NE,Douglas County,Google,Google,290130,41.34194,-96.08772
01422101116,building,Nebraska,NE,Douglas County,Google,Google,290105,41.34516,-96.09353
01425043212,building,Ohio,OH,Licking County,Quality Technology Services,QTS NAL 2 DC1,163319,40.05568,-82.75638
01425043213,building,Ohio,OH,Licking County,Quality Technology Services,QTS NAL 2 DC2,147657,40.05312,-82.75658
01425043214,building,Ohio,OH,Licking County,Quality Technology Services,QTS NAL1 DC2,226711,40.06356,-82.75817
01425043215,building,Ohio,OH,Licking County,Quality Technology Services,QTS NAL1 DC1,225116,40.06511,-82.75806
01426146790,building,Illinois,IL,DuPage County,,,169253,41.79538,-88.24692
01426525184,building,Texas,TX,Ellis County,Google,Google,288830,32.53899,-96.79317
01426525212,building,Texas,TX,Ellis County,,Compass Data Center,248978,32.54552,-96.8021
01426525213,building,Texas,TX,Ellis County,,Compass Data Center,248985,32.54421,-96.80208
01426525214,building,Texas,TX,Ellis County,,Compass Data Center,248988,32.54291,-96.80209
01426525215,building,Texas,TX,Ellis County,,Compass Data Center,248989,32.5416,-96.8021
01426525216,building,Texas,TX,Ellis County,,Compass Data Center,247998,32.54029,-96.80211
01426525217,building,Texas,TX,Ellis County,,Compass Data Center,251939,32.54267,-96.79361
01426525218,building,Texas,TX,Ellis County,,Compass Data Center,251912,32.54399,-96.79361
01426525219,building,Texas,TX,Ellis County,,Compass Data Center,251911,32.5453,-96.79365
01426525220,building,Texas,TX,Ellis County,,Compass Data Center,251923,32.54397,-96.78851
01426525221,building,Texas,TX,Ellis County,,Compass Data Center,251941,32.5453,-96.78849
01426663252,building,Virginia,VA,Fairfax County,,,113584,38.9231,-77.42498
01426663253,building,Virginia,VA,Fairfax County,,,131768,38.93648,-77.42469
01427613543,building,Ohio,OH,Licking County,Google,Google NBY-7,175532,40.05394,-82.76445
01427613544,building,Ohio,OH,Licking County,Vantage,Vantage Building 1,245446,40.1025,-82.74695
01427613545,building,Ohio,OH,Licking County,Vantage,Vantage Building 2,237734,40.10053,-82.74712
01427613546,building,Ohio,OH,Licking County,Vantage,Vantage Building 3,222450,40.09877,-82.74724
01429883881,building,Washington,WA,Grant County,Microsoft,Microsoft,143441,47.23859,-119.88741
01432637060,building,Texas,TX,Bexar County,,,154443,29.44968,-98.71439
01432637061,building,Texas,TX,Bexar County,,,154441,29.45093,-98.71389
01432637062,building,Texas,TX,Bexar County,,,154439,29.45223,-98.71405
01433936352,building,Missouri,MO,Clay County,,,307414,39.32264,-94.59492
01443187163,building,Virginia,VA,Loudoun County,,CloudHQ LC3,241208,39.01121,-77.4604
01443620406,building,Texas,TX,Tarrant County,"Aligned Data Centers, LLC",Alinged Data Center,188257,32.54982,-97.07486
01443922527,building,Virginia,VA,Loudoun County,,,149008,39.05599,-77.54734
01443922528,building,Virginia,VA,Loudoun County,,,106352,39.05782,-77.54673
01443922535,building,Virginia,VA,Loudoun County,,,200733,39.08219,-77.56511
01446350367,building,Illinois,IL,DuPage County,NTT,NTT Chicago CH3,83897,41.98691,-88.008
01446350370,building,Illinois,IL,DuPage County,NTT,NTT Chicago CH4,101346,41.9891,-88.00476
01447029365,building,Virginia,VA,Prince William County,Microsoft,Microsoft Data Center 2,247070,38.79996,-77.58338
01447049070,building,Ohio,OH,Franklin County,,,261665,40.02076,-83.12418
01447049071,building,Ohio,OH,Franklin County,,,130027,40.0212,-83.12319
01454573842,building,Minnesota,MN,Dakota County,,,328419,44.73476,-93.06186
01454573843,building,Minnesota,MN,Dakota County,,,273743,44.73451,-93.06488
01454813845,building,Iowa,IA,Polk County,,,263944,41.51485,-93.72089
01454813846,building,Iowa,IA,Polk County,,,263950,41.51389,-93.72141
01455361421,building,Texas,TX,Ward County,IONIC Digital,IONIC Digital Cedarvale,2238928,31.51347,-103.44862
01455915217,building,Idaho,ID,Ada County,,,311564,43.46315,-116.26823
01455915218,building,Idaho,ID,Ada County,,,374271,43.46335,-116.27208
01456953254,building,Kentucky,KY,Floyd County,,East Kentucky Network Datacenter,15594,37.60018,-82.67876
01456975947,building,Arizona,AZ,Maricopa County,,,652528,33.34719,-111.63246
01456975948,building,Arizona,AZ,Maricopa County,,,652573,33.34632,-111.62892
01456975949,building,Arizona,AZ,Maricopa County,,,337459,33.34717,-111.62597
01457383500,building,Texas,TX,Angelina County,,,12987,31.19418,-94.79677
01458626323,building,Texas,TX,Ellis County,Google,Google,282284,32.44012,-97.06092
01460776170,building,Virginia,VA,Loudoun County,,,139936,39.05526,-77.54482
01460776171,building,Virginia,VA,Loudoun County,,,116829,39.05412,-77.54599
01460776174,building,Virginia,VA,Loudoun County,,,303500,39.05102,-77.53475
01460847458,building,California,CA,Santa Clara County,,EdgeCore Silicon Valley,80443,37.38372,-121.96539
01460855151,building,California,CA,Santa Clara County,Stack Infrastructure,STACK SVY02,136083,37.36193,-121.95374
01460861317,building,Texas,TX,Bexar County,Amazon Web Services,Amazon AWS SAT - 12807 Donop,110391,29.29301,-98.39163
01461896928,building,Texas,TX,Dallas County,Prime,Prime DFW01-01,49683,32.83781,-96.87985
01462886682,building,Ohio,OH,Franklin County,,,100131,40.11582,-83.00155
01464257783,building,Virginia,VA,Prince William County,Google,Google,289592,38.77929,-77.58634
01464257784,building,Virginia,VA,Prince William County,Quality Technology Services,QTS Manassas DC1,128120,38.75255,-77.51252
01470108469,building,Washington,WA,Grant County,,,504350,47.24018,-119.86321
01470261550,building,Tennessee,TN,Montgomery County,Google,SPC4A,169749,36.62406,-87.25692
01472128597,building,Georgia,GA,Fayette County,Quality Technology Services,QTS,227238,33.44836,-84.52265
01472128598,building,Georgia,GA,Fayette County,Quality Technology Services,QTS,340589,33.45093,-84.52362
01473440674,building,Utah,UT,Utah County,,,378788,40.26586,-112.01942
01473440676,building,Utah,UT,Utah County,,,310201,40.26988,-112.01945
